b,team,time,temp,pressure,x,y,z,rx,ry,rz,rssi,timereceived,a
,CVC-CANSAT-START,23.782,19.0143,970.962,-0.0117395,-0.0023674,-0.000149037,-0.000393104,0.000240698,-5.18139e-05, -84, 2.373,CVC-CANSAT-END 
,CVC-CANSAT-START,24.576,19.0391,970.953,-0.0117395,-0.00172969,-0.000309539,-0.000383873,9.87463e-05,8.21851e-06, -82, 3.167,CVC-CANSAT-END 
,CVC-CANSAT-START,25.371,19.0516,970.963,-0.0117395,-0.00161935,-0.0003339,-0.000380732,9.35099e-05,-4.08263e-07, -83, 3.962,CVC-CANSAT-END 
,CVC-CANSAT-START,26.166,19.0938,970.953,-0.0117395,-0.00115934,-0.000372593,-0.000373773,8.63209e-05,1.63305e-06, -81, 4.761,CVC-CANSAT-END 
,CVC-CANSAT-START,26.965,19.1086,970.959,-0.0117395,-7.16525e-06,-0.000223556,-0.000383554,2.90399e-05,7.34518e-05, -84, 5.556,CVC-CANSAT-END 
,CVC-CANSAT-START,27.76,19.1285,970.982,-0.0117395,-0.0013442,-0.000293775,-0.000379223,0.000107693,-0.000164104, -75, 6.351,CVC-CANSAT-END 
,CVC-CANSAT-START,28.555,19.151,970.977,-0.0117395,-0.000918585,-0.00023502,-0.000385205,0.000135046,-0.000156294, -90, 7.146,CVC-CANSAT-END 
,CVC-CANSAT-START,29.35,19.1633,970.938,-0.0117395,0.00111778,0.000306673,-0.000378122,9.45749e-05,-1.37567e-05, -88, 7.941,CVC-CANSAT-END 
,CVC-CANSAT-START,30.145,19.1807,970.944,-0.0114658,0.000795342,0.000306673,-0.000373969,8.85043e-05,2.84009e-07, -83, 8.737,CVC-CANSAT-END 
,CVC-CANSAT-START,30.94,19.1982,970.971,-0.0115375,0.000811106,0.000282311,-0.000372762,8.67824e-05,3.03534e-06, -85, 9.535,CVC-CANSAT-END 
,CVC-CANSAT-START,31.739,19.1957,970.957,-0.00988231,0.00123815,0.000322436,-0.000434463,0.00010606,-1.01178e-06, -89, 10.331,CVC-CANSAT-END 
,CVC-CANSAT-START,32.535,19.1957,970.968,-0.0106533,-0.00739024,0.000401254,-0.000418718,0.000220018,-0.00013375, -99, 11.125,CVC-CANSAT-END 
,CVC-CANSAT-START,34.124,19.2627,970.976,-0.0102778,-0.00745902,-0.000417017,-0.000369353,7.33808e-05,2.65016e-05, -91, 12.715,CVC-CANSAT-END 
,CVC-CANSAT-START,34.918,19.218,970.979,-0.0105845,-0.00762382,-0.000528795,-0.000373578,8.30193e-05,3.99387e-06, -96, 13.51,CVC-CANSAT-END 
,CVC-CANSAT-START,35.713,19.2031,970.976,-0.0105859,-0.00758657,-0.000557456,-0.000370472,8.31791e-05,4.36664e-06, -97, 14.306,CVC-CANSAT-END 
,CVC-CANSAT-START,36.508,19.208,970.979,-0.0105888,-0.00762382,-0.000495835,-0.000370969,8.31968e-05,4.15363e-06, -96, 15.098,CVC-CANSAT-END 
,CVC-CANSAT-START,37.301,19.2031,970.963,-0.0106189,-0.00762239,-0.000571787,-0.00037143,8.32856e-05,4.41989e-06, -97, 15.893,CVC-CANSAT-END 
,CVC-CANSAT-START,38.097,19.1957,970.96,-0.010553,-0.00759946,-0.000500134,-0.000371714,8.32146e-05,4.15363e-06, -97, 16.688,CVC-CANSAT-END 
,CVC-CANSAT-START,38.891,19.1932,970.991,-0.0105515,-0.0075923,-0.000484371,-0.000372034,8.29661e-05,4.57964e-06, -97, 17.483,CVC-CANSAT-END 
,CVC-CANSAT-START,39.686,19.1932,970.948,-0.0105659,-0.00761236,-0.000482938,-0.000373276,8.30371e-05,4.08263e-06, -97, 18.278,CVC-CANSAT-END 
,CVC-CANSAT-START,40.481,19.1883,970.972,-0.010606,-0.00759516,-0.000471473,-0.000372513,8.29306e-05,4.8459e-06, -96, 19.072,CVC-CANSAT-END 
,CVC-CANSAT-START,41.277,19.1883,970.968,-0.0105587,-0.00757653,-0.000574653,-0.000372105,8.32323e-05,4.10038e-06, -97, 19.866,CVC-CANSAT-END 
,CVC-CANSAT-START,42.07,19.1883,970.976,-0.010596,-0.00759516,-0.0005073,-0.000371058,8.37116e-05,4.06488e-06, -98, 20.656,CVC-CANSAT-END 
,CVC-CANSAT-START,42.86,19.1807,970.968,-0.0105601,-0.00760376,-0.000553157,-0.000373667,8.30726e-05,4.10038e-06, -97, 21.451,CVC-CANSAT-END 
,CVC-CANSAT-START,43.655,19.1783,970.953,-0.0105874,-0.00761952,-0.00043708,-0.000372904,8.33921e-05,4.06488e-06, -98, 22.247,CVC-CANSAT-END 
,CVC-CANSAT-START,44.45,19.1906,970.937,-0.0105802,-0.00762239,-0.000451411,-0.00037088,8.32323e-05,3.74537e-06, -97, 23.041,CVC-CANSAT-END 
,CVC-CANSAT-START,45.245,19.1857,970.966,-0.0105759,-0.00759516,-0.000531661,-0.000371963,8.32501e-05,4.10038e-06, -96, 23.836,CVC-CANSAT-END 
,CVC-CANSAT-START,46.04,19.1807,970.962,-0.0105587,-0.00760519,-0.000547425,-0.000371395,8.33211e-05,4.41989e-06, -97, 24.629,CVC-CANSAT-END 
,CVC-CANSAT-START,46.833,19.1883,970.947,-0.0105573,-0.00759946,-0.000427049,-0.000371927,8.34808e-05,3.62111e-06, -97, 25.424,CVC-CANSAT-END 
,CVC-CANSAT-START,47.628,19.1832,970.94,-0.0105487,-0.00763959,-0.000541693,-0.000371998,8.34808e-05,4.52639e-06, -96, 26.219,CVC-CANSAT-END 
,CVC-CANSAT-START,48.422,19.1783,970.958,-0.0105644,-0.0075966,-0.000411285,-0.000371821,8.29306e-05,3.92287e-06, -97, 27.014,CVC-CANSAT-END 
,CVC-CANSAT-START,49.217,19.1684,970.947,-0.0105773,-0.00760233,-0.00045571,-0.000371927,8.30193e-05,4.49089e-06, -98, 27.809,CVC-CANSAT-END 
,CVC-CANSAT-START,50.012,19.1684,970.933,-0.0105702,-0.00765249,-0.000503,-0.000370933,8.29306e-05,4.57964e-06, -96, 28.599,CVC-CANSAT-END 
,CVC-CANSAT-START,50.802,19.1633,970.986,-0.0105859,-0.00759946,-0.000501567,-0.000371271,8.36051e-05,4.61514e-06, -97, 29.398,CVC-CANSAT-END 
,CVC-CANSAT-START,51.601,19.151,970.953,-0.0105501,-0.00759803,-0.000501567,-0.000371342,8.30016e-05,4.61514e-06, -93, 30.193,CVC-CANSAT-END 
,CVC-CANSAT-START,52.396,19.151,970.904,-0.0105616,-0.00758083,-0.000491536,-0.000370631,8.30726e-05,4.43764e-06, -95, 30.988,CVC-CANSAT-END 
,CVC-CANSAT-START,53.192,19.1633,970.933,-0.0105673,-0.00760663,-0.000468607,-0.000372211,8.33033e-05,4.34889e-06, -96, 31.783,CVC-CANSAT-END 
,CVC-CANSAT-START,53.987,19.1559,970.921,-0.0105343,-0.0075708,-0.000480072,-0.000371555,8.35164e-05,4.22463e-06, -98, 32.578,CVC-CANSAT-END 
,CVC-CANSAT-START,54.782,19.1535,970.941,-0.0105573,-0.00761093,-0.000468607,-0.000371874,8.31791e-05,4.43764e-06, -97, 33.373,CVC-CANSAT-END 
